timestamp,sys_cpu_percent,sys_mem_percent,proc_cpu_percent,proc_mem_mb
2026-09-07T15:54:36,14.2,64.5,99.2,67.4
2026-09-07T15:54:38,9.7,64.8,28.1,67.6
2026-09-07T15:54:40,5.9,64.8,0.0,67.6
2026-09-07T15:54:42,8.3,64.9,0.0,67.6
2026-09-07T15:54:44,8.2,65.2,0.0,67.6
2026-09-07T15:54:46,8.8,65.7,0.0,67.6
2026-09-07T15:54:48,9.1,66.0,0.0,67.6
2026-09-07T15:54:50,8.2,65.8,0.0,67.6
2026-09-07T15:54:52,5.8,65.9,0.0,67.6
2026-09-07T15:54:54,6.1,65.9,0.0,67.6
2026-09-07T15:54:56,6.0,65.9,0.0,67.6
2026-09-07T15:54:58,7.7,65.8,0.0,67.6
2026-09-07T15:55:00,7.2,65.8,0.0,67.6
2026-09-07T15:55:02,7.7,65.8,0.0,67.6
2026-09-07T15:55:04,11.5,65.7,0.0,67.6
2026-09-07T15:55:06,7.2,65.7,0.0,67.6
2026-09-07T15:55:08,6.0,65.7,0.0,67.6
2026-09-07T15:55:10,6.2,65.6,0.0,67.6
2026-09-07T15:55:12,13.7,65.6,0.0,67.6
2026-09-07T15:55:14,8.7,65.6,0.0,67.6
2026-09-07T15:55:16,7.2,65.6,0.0,67.6
2026-09-07T15:55:18,10.6,65.0,0.0,67.6
2026-09-07T15:55:20,10.9,65.2,0.0,67.6
2026-09-07T15:55:22,7.7,65.0,0.0,67.6
2026-09-07T15:55:24,5.0,64.2,0.0,67.6
2026-09-07T15:55:26,1.8,64.1,0.0,67.6
2026-09-07T15:55:28,2.6,64.2,0.0,67.6
2026-09-07T15:55:30,2.1,64.2,0.0,67.6
2026-09-07T15:55:32,2.8,64.2,0.0,67.6
2026-09-07T15:55:34,1.8,64.2,0.0,67.6
2026-09-07T15:55:36,1.8,64.1,0.0,67.6
2026-09-07T15:55:38,2.4,64.1,0.0,67.6
2026-09-07T15:55:40,1.6,64.0,0.0,67.6
2026-09-07T15:55:42,3.9,64.0,0.0,67.6
2026-09-07T15:55:44,4.1,64.0,0.0,67.6
2026-09-07T15:55:46,7.3,65.3,0.0,67.6
2026-09-07T15:55:48,8.9,65.4,0.0,67.6
2026-09-07T15:55:50,7.2,65.6,0.0,67.1
2026-09-07T15:55:52,8.1,64.5,0.0,67.1
2026-09-07T15:55:54,7.3,64.5,0.0,67.1
2026-09-07T15:55:56,6.5,65.2,0.0,67.1
2026-09-07T15:55:58,4.5,64.9,0.0,67.1
2026-09-07T15:56:00,7.6,64.8,0.0,67.1
